country,2000
Afghanistan,0.0031107019305881044
Angola,0.02542963954915746
Albania,0.036379868318268054
Andorra,0.32345720343711637
UAE,0.6373172636982479
Argentina,0.1225867648699922
Armenia,0.02459267938846111
Antigua and Barbuda,0.13793103448275862
Australia,0.267659859390693
Austria,0.3143901350295726
Azerbaijan,0.02431369266822899
Burundi,0.0014995536212476287
Belgium,0.2892813302086821
Benin,0.012317263698247965
Burkina Faso,0.004645128891864748
Bangladesh,0.010852583417029351
Bulgaria,0.0681843544247294
Bahrain,0.28021426180113823
Bahamas,0.25022318937618565
Bosnia and Herzegovina,0.044470483204999446
Belarus,0.05395603169289142
Belize,0.05493248521370383
Bolivia,0.03212532083472827
Brazil,0.0758564892311126
Barbados,0.10166276085258343
Brunei,0.4978239035821894
Bhutan,0.02542963954915746
Botswana,0.07306662202879144
Central African Republic,0.0027619685302979584
Canada,0.28439906260462
Switzerland,0.3932038834951456
Chile,0.10515009485548488
China,0.021314585425733733
Cote d'Ivoire,0.022918759067068407
Cameroon,0.015386117620801248
"Congo, Dem. Rep.",0.00042545474835397907
"Congo, Rep.",0.0236162258676487
Colombia,0.06002399285793997
Comoros,0.01364245061935052
Cape Verde,0.025778372949447605
Costa Rica,0.08143622363575494
Cuba,0.027661533311014393
Cyprus,0.20977011494252873
Czech Republic,0.16373730610422946
Germany,0.2892813302086821
Djibouti,0.013851690659524605
Dominica,0.059954246177881934
Denmark,0.32833947104117844
Dominican Republic,0.058559312576721353
Algeria,0.055490458654168066
Ecuador,0.04719060372726259
Egypt,0.05018971096975784
Eritrea,0.008690436335230443
Spain,0.2320890525610981
Estonia,0.1218892980694119
Ethiopia,0.0008160361566789424
Finland,0.27184466019417475
Fiji,0.05876855261689544
France,0.27184466019417475
"Micronesia, Fed. Sts.",0.017757504742774245
Gabon,0.103057694453744
UK,0.25998772458430974
Georgia,0.02905646691217498
Ghana,0.014549157460104899
Guinea,0.0068770226537216836
Gambia,0.009597143175984823
Guinea-Bissau,0.005761075772793215
Equatorial Guinea,0.0681843544247294
Greece,0.19303091172860173
Grenada,0.07306662202879144
Guatemala,0.04119238924227207
Guyana,0.046283896886508205
"Hong Kong, China",0.25022318937618565
Honduras,0.02375571922776476
Croatia,0.11909943086709072
Haiti,0.014967637540453074
Hungary,0.12607409887289364
Indonesia,0.035403414797455644
India,0.013991184019640664
Ireland,0.3241546702376967
Iran,0.07167168842763084
Iraq,0.05074768441022208
Iceland,0.2788193281999777
Israel,0.20767771454078787
Italy,0.28718892980694116
Jamaica,0.059675259457649815
Jordan,0.056327418814864416
Japan,0.24952572257560543
Kazakhstan,0.0681843544247294
Kenya,0.017408771342484097
Kyrgyz Republic,0.01782725142283227
Cambodia,0.006388795893315479
Kiribati,0.007574489454301976
St. Kitts and Nevis,0.13862850128333892
South Korea,0.1588550385001674
Kuwait,0.36181787746903243
Lao,0.014967637540453074
Lebanon,0.07934382323401407
Liberia,0.006946769333779713
Libya,0.13723356768217834
St. Lucia,0.07934382323401407
Sri Lanka,0.03882100212029908
Lesotho,0.008341702934940298
Lithuania,0.09050329204329874
Luxembourg,0.6226704608860618
Latvia,0.08701595804039729
Morocco,0.029544693672581186
Monaco,0.9999999999999999
Moldova,0.028498493471710743
Madagascar,0.006458542573373509
Maldives,0.08771342484097758
Mexico,0.1225867648699922
Marshall Islands,0.01817598482312242
North Macedonia,0.05890804597701149
Mali,0.006388795893315479
Malta,0.17908157571699587
Myanmar,0.0038081687311683965
Montenegro,0.07515902243053231
Mongolia,0.0252901461890414
Mozambique,0.0
Mauritania,0.022988505747126436
Mauritius,0.0849235576386564
Malawi,0.0034594353308782504
Malaysia,0.10724249525722576
Namibia,0.042587322843432654
Niger,0.0018692110255551838
Nigeria,0.015734851021091397
Nicaragua,0.022360785626604172
Netherlands,0.31857493583305435
Norway,0.4008760183015288
Nepal,0.009666889856042853
Nauru,0.0395882156009374
New Zealand,0.2230219841535543
Oman,0.24534092177212366
Pakistan,0.01922218502399286
Panama,0.09747796004910167
Peru,0.04070416248186587
Philippines,0.026894319830376073
Palau,0.08841089164155787
Papua New Guinea,0.01699029126213592
Poland,0.10654502845664547
North Korea,0.008899676375404533
Portugal,0.2041903805378864
Paraguay,0.05353755161254325
Palestine,0.028498493471710743
Qatar,0.5173529739984376
Romania,0.0758564892311126
Russia,0.09538555964736078
Rwanda,0.001855261689543578
Saudi Arabia,0.2565003905814083
Sudan,0.021523825465907823
Senegal,0.01357270393929249
Singapore,0.36949001227541567
Solomon Islands,0.010015623256332998
Sierra Leone,0.0028317152103559872
El Salvador,0.04042517576163375
San Marino,0.5347896440129449
Somalia,0.0004673027563887964
Serbia,0.055490458654168066
South Sudan,0.0027619685302979584
Sao Tome and Principe,0.014549157460104899
Suriname,0.08352862403749582
Slovak Republic,0.10515009485548488
Slovenia,0.176989175315255
Sweden,0.2760294609976565
Eswatini,0.03296228099542462
Seychelles,0.12537663207231337
Syria,0.03944872224082134
Chad,0.0018831603615667896
Togo,0.0072955027340698584
Thailand,0.06504575382211807
Tajikistan,0.00534259569244504
Turkmenistan,0.027243053230666222
Timor-Leste,0.012944983818770225
Tonga,0.029614440352639212
Trinidad and Tobago,0.11491463006360898
Tunisia,0.04991072424952572
Turkey,0.09957036045084254
Tuvalu,0.01998939850463118
Taiwan,0.19303091172860173
Tanzania,0.0051333556522709526
Uganda,0.0044358888516906605
Ukraine,0.04621415020645018
Uruguay,0.09957036045084254
USA,0.34298627385336455
Uzbekistan,0.01817598482312242
St. Vincent and the Grenadines,0.056327418814864416
