country,2012
Afghanistan,0.5400152175416754
Angola,0.7094832952894792
Albania,0.06204606764888981
Andorra,0.00940720758110258
UAE,0.03942726706785641
Argentina,0.07518849000484196
Armenia,0.09870650895759839
Antigua and Barbuda,0.04212492218302552
Australia,0.01307325171197344
Austria,0.01120564432454866
Azerbaijan,0.20937953932351114
Burundi,0.5365566853427406
Belgium,0.012865739780037352
Benin,0.7233174240852183
Burkina Faso,0.681815037698001
Bangladesh,0.2833921283807152
Bulgaria,0.050909593968319844
Bahrain,0.03852804869613336
Bahamas,0.06688801272739849
Bosnia and Herzegovina,0.02898249982707339
Belarus,0.01625510133499343
Belize,0.104931866915681
Bolivia,0.2356643840354154
Brazil,0.10285674759632013
Barbados,0.08141384796292453
Brunei,0.05229300684789376
Bhutan,0.24673168707200666
Botswana,0.302068202254963
Central African Republic,0.9654146780106523
Canada,0.02137372898941689
Switzerland,0.013903299439717787
Chile,0.04129487445528118
China,0.07657190288441586
Cote d'Ivoire,0.6748979733001315
Cameroon,0.6624472573839663
"Congo, Dem. Rep.",0.7302344884830878
"Congo, Rep.",0.39268174586705407
Colombia,0.10285674759632013
Comoros,0.5524659334578405
Cape Verde,0.14643425330289825
Costa Rica,0.050287058172511584
Cuba,0.023448848308777755
Cyprus,0.005256968942380855
Czech Republic,0.005049457010444767
Germany,0.010998132392612572
Djibouti,0.47983675728021025
Dominica,0.15611814345991562
Denmark,0.011343985612506054
Dominican Republic,0.21352977796223283
Algeria,0.16372691429757213
Ecuador,0.09939821539738536
Egypt,0.1671854464965069
Eritrea,0.3401120564432455
Spain,0.007954624057549976
Estonia,0.010237255308846928
Ethiopia,0.4971294182748841
Finland,0.0020751193193608644
Fiji,0.1485093726222591
France,0.012312374628207789
"Micronesia, Fed. Sts.",0.24188974199349794
Gabon,0.3843812685896106
UK,0.01625510133499343
Georgia,0.06688801272739849
Ghana,0.4210417098983191
Guinea,0.7648198104724355
Gambia,0.47914505084042336
Guinea-Bissau,0.6956491664937401
Equatorial Guinea,0.7025662308916096
Greece,0.011413156256484747
Grenada,0.0834889672822854
Guatemala,0.20730442000415022
Guyana,0.23151414539669363
"Hong Kong, China",0.0008992183717230415
Honduras,0.13398353738673308
Holy See,0.14020889534481565
Croatia,0.018883585806183857
Haiti,0.5102718406308363
Hungary,0.022895483156948192
Indonesia,0.20107906204606765
India,0.34357058864218026
Ireland,0.010721449816697794
Iran,0.10839039911461576
Iraq,0.20868783288372417
Iceland,0.0
Israel,0.01258905720412257
Italy,0.009338036937123883
Jamaica,0.10354845403610707
Jordan,0.11599916995227225
Japan,0.003942726706785641
Kazakhstan,0.09524797675866362
Kenya,0.34426229508196726
Kyrgyz Republic,0.16372691429757213
Cambodia,0.2460399806322197
Kiribati,0.4127412326208757
St. Kitts and Nevis,0.08072214152313759
South Korea,0.009822231444974752
Kuwait,0.04959535173272463
Lao,0.4106661133015148
Lebanon,0.04772774434529986
Liberia,0.5974268520439925
Libya,0.08763920592100713
St. Lucia,0.11046551843397662
Liechtenstein,0.03002005948675382
Sri Lanka,0.05651241613059417
Lesotho,0.6506882479075881
Lithuania,0.019021927094141244
Luxembourg,0.002766825759147818
Latvia,0.029120841115030778
Morocco,0.18586152037075465
Monaco,0.009614719513038664
Moldova,0.09939821539738536
Madagascar,0.4189665905789583
Maldives,0.06688801272739849
Mexico,0.09663138963823753
Marshall Islands,0.2474233935117936
North Macedonia,0.05512900325102027
Mali,0.8270733900532614
Malta,0.030642595282562086
Myanmar,0.3857646814691845
Montenegro,0.018261050010375597
Mongolia,0.13605865670609393
Mozambique,0.6382375319914229
Mauritania,0.6181780452376011
Mauritius,0.08556408660164627
Malawi,0.5054298955523276
Malaysia,0.03825136612021858
Namibia,0.31521062461091515
Niger,0.7371515528809574
Nigeria,0.8824099052362178
Nicaragua,0.11738258283184616
Netherlands,0.01258905720412257
Norway,0.0038043854188282503
Nepal,0.2750916511032718
Nauru,0.24327315487307188
New Zealand,0.025039773120287746
Oman,0.06204606764888981
Pakistan,0.5559244656567752
Panama,0.11184893131355053
Peru,0.11046551843397662
Philippines,0.1990039427267068
Palau,0.13398353738673308
Papua New Guinea,0.3670886075949367
Poland,0.02068202254962994
North Korea,0.16096008853842428
Portugal,0.008992183717230408
Paraguay,0.15196790482119388
Palestine,0.1395171889050287
Qatar,0.04129487445528118
Romania,0.05997094832952894
Russia,0.05097876461229854
Rwanda,0.3408037628830325
Saudi Arabia,0.05651241613059417
Sudan,0.4812201701597842
Senegal,0.3912983329874801
Singapore,0.002213460607318255
Solomon Islands,0.15058449194161996
Sierra Leone,0.986165871204261
El Salvador,0.10354845403610707
San Marino,0.0006917064397869536
Somalia,1.0
Serbia,0.03257937331396555
South Sudan,0.681815037698001
Sao Tome and Principe,0.2626409351871066
Suriname,0.14228401466417653
Slovak Republic,0.02870581725115861
Slovenia,0.0031818496230199902
Sweden,0.0037352147748495566
Eswatini,0.4853704087985059
Seychelles,0.0821055544027115
Syria,0.1063152797952549
Chad,0.9654146780106523
Togo,0.5663000622535795
Thailand,0.06688801272739849
Tajikistan,0.2654077609462544
Turkmenistan,0.37123884623365844
Timor-Leste,0.378847617071315
Tonga,0.10424016047589403
Trinidad and Tobago,0.13605865670609393
Tunisia,0.10562357335546793
Turkey,0.08833091236079407
Tuvalu,0.18793663969011554
Taiwan,0.02040533997371515
Tanzania,0.43971778377256693
Uganda,0.4487099674897973
Ukraine,0.05651241613059417
Uruguay,0.05201632427197897
USA,0.03216434945009338
Uzbekistan,0.20384588780521545
