country,1992
Afghanistan,167.0
Angola,224.0
Albania,37.4
Andorra,9.63
UAE,15.0
Argentina,27.3
Armenia,44.9
Antigua and Barbuda,24.9
Australia,8.15
Austria,8.53
Azerbaijan,96.1
Burundi,178.0
Belgium,9.21
Benin,167.0
Burkina Faso,199.0
Bangladesh,132.0
Bulgaria,19.1
Bahrain,22.0
Bahamas,21.4
Bosnia and Herzegovina,18.0
Belarus,15.3
Belize,33.8
Bolivia,112.0
Brazil,57.2
Barbados,16.7
Brunei,13.3
Bhutan,116.0
Botswana,57.1
Central African Republic,179.0
Canada,7.68
Switzerland,7.47
Chile,16.2
China,52.2
Cote d'Ivoire,156.0
Cameroon,142.0
"Congo, Dem. Rep.",182.0
"Congo, Rep.",94.3
Colombia,33.0
Comoros,117.0
Cape Verde,58.4
Costa Rica,15.6
Cuba,12.1
Cyprus,10.5
Czech Republic,11.0
Germany,7.59
Djibouti,114.0
Dominica,16.2
Denmark,7.89
Dominican Republic,55.5
Algeria,47.0
Ecuador,48.6
Egypt,77.5
Eritrea,138.0
Spain,8.31
Estonia,17.3
Ethiopia,192.0
Finland,6.12
Fiji,27.1
France,8.09
"Micronesia, Fed. Sts.",54.8
Gabon,91.2
UK,8.17
Georgia,47.2
Ghana,120.0
Guinea,223.0
Gambia,156.0
Guinea-Bissau,214.0
Equatorial Guinea,177.0
Greece,9.46
Grenada,20.4
Guatemala,73.1
Guyana,57.2
"Hong Kong, China",6.54
Honduras,52.8
Holy See,50.5
Croatia,11.4
Haiti,136.0
Hungary,15.7
Indonesia,76.7
India,119.0
Ireland,8.12
Iran,50.7
Iraq,51.6
Iceland,5.96
Israel,10.5
Italy,8.94
Jamaica,28.6
Jordan,33.9
Japan,6.13
Kazakhstan,52.4
Kenya,114.0
Kyrgyz Republic,64.6
Cambodia,117.0
Kiribati,88.8
St. Kitts and Nevis,29.5
South Korea,13.1
Kuwait,15.8
Lao,143.0
Lebanon,29.4
Liberia,263.0
Libya,37.6
St. Lucia,21.4
Liechtenstein,15.7
Sri Lanka,21.6
Lesotho,92.2
Lithuania,18.0
Luxembourg,7.69
Latvia,19.3
Morocco,72.1
Monaco,7.1
Moldova,34.5
Madagascar,150.0
Maldives,76.3
Mexico,40.5
Marshall Islands,45.3
North Macedonia,33.2
Mali,222.0
Malta,10.6
Myanmar,110.0
Montenegro,15.4
Mongolia,99.0
Mozambique,234.0
Mauritania,114.0
Mauritius,21.2
Malawi,224.0
Malaysia,15.1
Namibia,70.1
Niger,314.0
Nigeria,210.0
Nicaragua,60.1
Netherlands,7.71
Norway,7.24
Nepal,126.0
Nauru,55.2
New Zealand,10.0
Oman,31.9
Pakistan,134.0
Panama,29.4
Peru,71.9
Philippines,50.5
Palau,34.4
Papua New Guinea,83.9
Poland,16.4
North Korea,54.8
Portugal,12.5
Paraguay,42.1
Palestine,40.5
Qatar,18.2
Romania,28.7
Russia,21.6
Rwanda,168.0
Saudi Arabia,38.1
Sudan,127.0
Senegal,137.0
Singapore,6.3
Solomon Islands,36.5
Sierra Leone,261.0
El Salvador,53.4
San Marino,11.2
Somalia,174.0
Serbia,24.3
South Sudan,243.0
Sao Tome and Principe,109.0
Suriname,45.1
Slovak Republic,13.5
Slovenia,9.07
Sweden,6.18
Eswatini,74.9
Seychelles,15.5
Syria,34.1
Chad,207.0
Togo,141.0
Thailand,33.1
Tajikistan,109.0
Turkmenistan,83.6
Timor-Leste,159.0
Tonga,20.6
Trinidad and Tobago,29.6
Tunisia,50.6
Turkey,65.6
Tuvalu,51.7
Taiwan,8.25
Tanzania,162.0
Uganda,177.0
Ukraine,19.5
Uruguay,21.7
USA,10.5
Uzbekistan,72.2
St. Vincent and the Grenadines,22.7
Venezuela,27.8
Vietnam,46.4
Vanuatu,32.9
Samoa,28.2
Yemen,119.0
South Africa,57.1
Zambia,187.0
Zimbabwe,88.2
